,AC,coh,sex,imm,mrt,p,pp,ex60,ex65
13384,64,1950,1,0,2,1,4,23.402506518267057,19.08653239934984
13385,64,1950,1,0,2,1,5,25.378507510079924,20.95073025326424
13386,64,1950,1,0,2,2,0,20.451458847233457,16.343318837034015
13387,64,1950,1,0,2,2,1,23.325334613373123,19.014131739033207
13388,64,1950,1,0,2,2,2,23.6213576339747,19.292027340123756
13389,64,1950,1,0,2,2,3,23.834445682937137,19.49235501776043
13390,64,1950,1,0,2,2,4,24.090364796862257,19.733260510677578
13391,64,1950,1,0,2,2,5,26.082530247891714,21.619356069340704
13392,64,1950,1,0,2,3,0,20.085275000621046,16.00698555512857
13393,64,1950,1,0,2,3,1,22.941148558486002,18.654186354148376
13394,64,1950,1,0,2,3,2,23.235604032579747,18.92998970007144
13395,64,1950,1,0,2,3,3,23.447592584786527,19.128845898820813
13396,64,1950,1,0,2,3,4,23.702222231193083,19.368021423153305
13397,64,1950,1,0,2,3,5,25.685407588853664,21.24193250611367
13398,64,1950,1,0,2,4,0,19.940720367070824,15.87449346917543
13399,64,1950,1,0,2,4,1,22.78928329832165,18.51213170735537
13400,64,1950,1,0,2,4,2,23.083101810914197,18.787087286131054
13401,64,1950,1,0,2,4,3,23.29464354972051,18.985347197999307
13402,64,1950,1,0,2,4,4,23.548749138637383,19.223821628120398
13403,64,1950,1,0,2,4,5,25.528283460570698,21.09279272818388
13404,64,1950,1,0,2,5,0,20.013880797688206,15.941528881015223
13405,64,1950,1,0,2,5,1,22.86615843416968,18.584024231012176
13406,64,1950,1,0,2,5,2,23.16030062983658,18.859410446344757
13407,64,1950,1,0,2,5,3,23.37206942754436,19.057973255225843
13408,64,1950,1,0,2,5,4,23.62644133190295,19.296803825725352
13409,64,1950,1,0,2,5,5,25.607831136583627,21.168284472956472
13410,64,1950,1,1,0,1,0,22.32573867378987,18.079359256449855
13411,64,1950,1,1,0,1,1,25.28129952345102,20.85858267984698
13412,64,1950,1,1,0,1,2,25.584417118601785,21.146061355026625
13413,64,1950,1,1,0,1,3,25.802479479494675,21.353126036125676
13414,64,1950,1,1,0,1,4,26.06423031823512,21.601948988697416
13415,64,1950,1,1,0,1,5,28.09694430669508,23.543707591303946
13416,64,1950,1,1,0,2,0,23.00331026243087,18.712370089878764
13417,64,1950,1,1,0,2,1,25.98460035924396,21.5262207823009
13418,64,1950,1,1,0,2,2,26.28994594587011,21.816750944532576
13419,64,1950,1,1,0,2,3,26.509569753928435,22.025959779431677
13420,64,1950,1,1,0,2,4,26.773150439140146,22.277301414610836
13421,64,1950,1,1,0,2,5,28.818564218528294,24.236728947563666
13422,64,1950,1,1,0,3,0,22.620884155593917,18.354766102426076
13423,64,1950,1,1,0,3,1,25.587878673386903,21.14934669260743
13424,64,1950,1,1,0,3,2,25.891986769163765,21.438179325575994
13425,64,1950,1,1,0,3,3,26.110743348352322,21.646195447334822
13426,64,1950,1,1,0,3,4,26.373307783116992,21.896136109741725
13427,64,1950,1,1,0,3,5,28.411669858536786,23.845738063483278
13428,64,1950,1,1,0,4,0,22.469733958570874,18.213660071747086
13429,64,1950,1,1,0,4,1,25.43091762344542,21.00042977328493
13430,64,1950,1,1,0,4,2,25.73452240619909,21.288573884530596
13431,64,1950,1,1,0,4,3,25.952926233872187,21.4961061883877
13432,64,1950,1,1,0,4,4,26.215077267330045,21.745478498196753
13433,64,1950,1,1,0,4,5,28.250569741012505,23.691092607356907
13434,64,1950,1,1,0,5,0,22.546245728313025,18.28507073818427
13435,64,1950,1,1,0,5,1,25.510382417958482,21.075808298308488
13436,64,1950,1,1,0,5,2,25.814243001337147,21.36430220398081
13437,64,1950,1,1,0,5,3,26.032826111449275,21.572080308755403
13438,64,1950,1,1,0,5,4,26.295187254431355,21.821741370765714
13439,64,1950,1,1,0,5,5,28.332138264712363,23.769381633725455
13440,64,1950,1,1,1,1,0,23.799548729514516,19.459531513293843
13441,64,1950,1,1,1,1,1,26.808830239387287,22.31134597547
13442,64,1950,1,1,1,1,2,27.116595746383954,22.60521553057332
13443,64,1950,1,1,1,1,3,27.337915094891205,22.8167701373245
13444,64,1950,1,1,1,1,4,27.603482331107564,23.070866561574107
13445,64,1950,1,1,1,1,5,29.66266748962295,25.049593348108516
13446,64,1950,1,1,1,2,0,24.490920949313644,20.110982560038657
13447,64,1950,1,1,1,2,1,27.522701943051324,22.993547280623208
13448,64,1950,1,1,1,2,2,27.832409436425024,23.290116639418585
13449,64,1950,1,1,1,2,3,28.05508915334076,23.503567206743448
13450,64,1950,1,1,1,2,4,28.322249927272743,23.75988961670713
13451,64,1950,1,1,1,2,5,30.39245283539041,25.75417331770431
13452,64,1950,1,1,1,3,0,24.100825933832898,19.74311506822684
13453,64,1950,1,1,1,3,1,27.120109563515374,22.60857283865384
13454,64,1950,1,1,1,3,2,27.428738728423117,22.903640821845237
13455,64,1950,1,1,1,3,3,27.650663104234294,23.11603709310481
13456,64,1950,1,1,1,3,4,27.916939106228025,23.371121752681333
13457,64,1950,1,1,1,3,5,29.98103011638374,25.356761517126564
13458,64,1950,1,1,1,4,0,23.94655924580514,19.59784994553498
13459,64,1950,1,1,1,4,1,26.960760299595393,22.456369611304428
13460,64,1950,1,1,1,4,2,27.268950666850916,22.75082826515276
13461,64,1950,1,1,1,4,3,27.4905676535721,22.962796611614493
13462,64,1950,1,1,1,4,4,27.756483567913467,23.217378838031788
13463,64,1950,1,1,1,4,5,29.818082943140084,25.19950491390948
13464,64,1950,1,1,1,5,0,24.02465473487105,19.671373315176087
13465,64,1950,1,1,1,5,1,27.04143889936588,22.533417757963363
13466,64,1950,1,1,1,5,2,27.34985229425773,22.8281859999779
13467,64,1950,1,1,1,5,3,27.571625519235383,23.04037176951554
13468,64,1950,1,1,1,5,4,27.837724458933963,23.295209278924727
13469,64,1950,1,1,1,5,5,29.90059051020613,25.279120915013863
13470,64,1950,1,1,2,1,0,22.148458020675044,17.914185176043347
13471,64,1950,1,1,2,1,1,25.09697739120693,20.683974548364787
13472,64,1950,1,1,2,1,2,25.399484657176746,20.970620998007345
13473,64,1950,1,1,2,1,3,25.61711921911698,21.177100811741983
13474,64,1950,1,1,2,1,4,25.87836865798394,21.425236629768182
13475,64,1950,1,1,2,1,5,27.90760074246061,23.362171484939775
13476,64,1950,1,1,2,2,0,22.824222774951355,18.54480241568899
13477,64,1950,1,1,2,2,1,25.798889856956926,21.349715763839075
13478,64,1950,1,1,2,2,2,26.103662256363695,21.639458822880584
13479,64,1950,1,1,2,2,3,26.322884390982185,21.848114648096836
13480,64,1950,1,1,2,2,4,26.58599439560883,22.098806736980844
13481,64,1950,1,1,2,2,5,28.62814260793542,24.053679525776012
13482,64,1950,1,1,2,3,0,22.44280087921196,18.188530875746967
13483,64,1950,1,1,2,3,1,25.40293934816381,20.973896961778273
13484,64,1950,1,1,2,3,2,25.706453582123167,21.261917318911667
13485,64,1950,1,1,2,3,3,25.924793945954523,21.469362658866114
13486,64,1950,1,1,2,3,4,26.186870601954407,21.718632806768284
13487,64,1950,1,1,2,3,5,28.221846726638248,23.663529991663243
13488,64,1950,1,1,2,4,0,22.292058653970273,18.047964639699906
13489,64,1950,1,1,2,4,1,25.246291925769253,20.82540802814396
13490,64,1950,1,1,2,4,2,25.549294470203154,21.112729704777383
13491,64,1950,1,1,2,4,3,25.767276190366456,21.319684054283567
13492,64,1950,1,1,2,4,4,26.028932516600662,21.56837738655362
13493,64,1950,1,1,2,4,5,28.060990240926245,23.50922615208746
13494,64,1950,1,1,2,5,0,22.368363111644143,18.119101116314546
13495,64,1950,1,1,2,5,1,25.325597326048097,20.900569123572886
13496,64,1950,1,1,2,5,2,25.628859926041716,21.18824575204757
13497,64,1950,1,1,2,5,3,25.84702392165227,21.395449543857545
13498,64,1950,1,1,2,5,4,26.10889387685465,21.644435924904293
13499,64,1950,1,1,2,5,5,28.14243492806574,23.58734159974564
13500,65,1926,0,0,0,1,0,22.669487827939555,18.40016839331125
13501,65,1926,0,0,0,1,1,25.638331273198062,21.197236932517495
13502,65,1926,0,0,0,1,2,25.942599479817208,21.48628882186887
13503,65,1926,0,0,0,1,3,26.16146827036499,21.69445900702535
13504,65,1926,0,0,0,1,4,26.424164205273655,21.944580644822203
13505,65,1926,0,0,0,1,5,28.463438958219758,23.895452201657342
13506,65,1926,0,0,0,2,0,23.35046899594961,19.03770860456098
13507,65,1926,0,0,0,2,1,26.344249335166403,21.868460578817565
13508,65,1926,0,0,0,2,2,26.650675256647123,22.160478247159894
13509,65,1926,0,0,0,2,3,26.871056065866686,22.370732077694623
13510,65,1926,0,0,0,2,4,27.135523733785785,22.62330101229399
13511,65,1926,0,0,0,2,5,29.187088981952712,24.59133063173925
13512,65,1926,0,0,0,3,0,22.966147999055973,18.677583364165468
13513,65,1926,0,0,0,3,1,25.946073973783495,21.489591878366205
13514,65,1926,0,0,0,3,2,26.25130152151465,21.779959830420946
13515,65,1926,0,0,0,3,3,26.47084261324267,21.98905470153809
13516,65,1926,0,0,0,3,4,26.734326373660934,22.240262482233298
13517,65,1926,0,0,0,3,5,28.779067758821945,24.198751515153948
13518,65,1926,0,0,0,4,0,22.81422790879717,18.535455844616937
13519,65,1926,0,0,0,4,1,25.788521678642592,21.339865931733577
13520,65,1926,0,0,0,4,2,26.093261763052475,21.62956465871642
13521,65,1926,0,0,0,4,3,26.312461251508388,21.83818933556887
13522,65,1926,0,0,0,4,4,26.575544718606963,22.088844837385597
13523,65,1926,0,0,0,4,5,28.617508790444887,24.043461029846434
13524,65,1926,0,0,0,5,0,22.89113090732353,18.607385384886175
13525,65,1926,0,0,0,5,1,25.868286964256367,21.41565547307686
13526,65,1926,0,0,0,5,2,26.173274798192253,21.70569419788419
13527,65,1926,0,0,0,5,3,26.39264790611356,21.91455775909599
13528,65,1926,0,0,0,5,4,26.65593482417813,22.165493852574944
13529,65,1926,0,0,0,5,5,28.699310551499277,24.122077810347445
13530,65,1926,0,0,1,1,0,24.150421318814956,19.789842256028557
13531,65,1926,0,0,1,1,1,27.171321829190035,22.657509492905717
13532,65,1926,0,0,1,1,2,27.480090555047923,22.95277146963815
13533,65,1926,0,0,1,1,3,27.70211269417649,23.16530397529082
13534,65,1926,0,0,1,1,4,27.96850321702166,23.420548584397707
13535,65,1926,0,0,1,1,5,30.033386245319242,25.407306434349533
13536,65,1926,0,0,1,2,0,24.84478233548629,20.445326184860505
13537,65,1926,0,0,1,2,1,27.88747467838551,23.34288292331621
13538,65,1926,0,0,1,2,2,28.198122936429673,23.640766832430703
13539,65,1926,0,0,1,2,3,28.42146155961778,23.855140371762594
13540,65,1926,0,0,1,2,4,28.689394039103377,24.112546187769208
13541,65,1926,0,0,1,2,5,30.764907757685226,26.114373713561832
13542,65,1926,0,0,1,3,0,24.453026782217083,20.07521449759548
13543,65,1926,0,0,1,3,1,27.4836156506518,22.95614445506138
13544,65,1926,0,0,1,3,2,27.793220319808704,23.25257040351352
13545,65,1926,0,0,1,3,3,28.015828014582105,23.465920271690678
13546,65,1926,0,0,1,3,4,28.28290442965559,23.722124467973224
13547,65,1926,0,0,1,3,5,30.35252543550474,25.715583563969446
13548,65,1926,0,0,1,4,0,24.298085059042727,19.92903964203172
13549,65,1926,0,0,1,4,1,27.32375095338724,22.803225295187772
13550,65,1926,0,0,1,4,2,27.632930917833324,23.099059454990613
13551,65,1926,0,0,1,4,3,27.85524112450485,23.311993769290762
13552,65,1926,0,0,1,4,4,28.121969083566917,23.56771011651324
13553,65,1926,0,0,1,4,5,30.189184380377707,25.5577638673984
13554,65,1926,0,0,1,5,0,24.37652359942651,20.003025152850427
13555,65,1926,0,0,1,5,1,27.404691532692855,22.88063719348722
13556,65,1926,0,0,1,5,2,27.71408736483249,23.176772034978416
13557,65,1926,0,0,1,5,3,27.936548779507845,23.389917490823052
13558,65,1926,0,0,1,5,4,28.203453854772107,23.64588171607234
13559,65,1926,0,0,1,5,5,30.271892338257043,25.63766617886485
13560,65,1926,0,0,2,1,0,22.49127471465451,18.233761194321758
13561,65,1926,0,0,2,1,1,25.45329217559776,21.02165090680303
13562,65,1926,0,0,2,1,2,25.756969188935976,21.309893761447498
13563,65,1926,0,0,2,1,3,25.975423641171613,21.517495453140953
13564,65,1926,0,0,2,1,4,26.237634004442683,21.766949276440048
13565,65,1926,0,0,2,1,5,28.273538348643513,23.71313538599832
13566,65,1926,0,0,2,2,0,23.170503473468706,18.8689713817282
13567,65,1926,0,0,2,2,1,26.15786551454871,21.69103071151614
13568,65,1926,0,0,2,2,2,26.46373639373478,21.98228348910194
13569,65,1926,0,0,2,2,3,26.68372829041818,22.191999990261575
13570,65,1926,0,0,2,2,4,26.947740278692013,22.443937875289212
13571,65,1926,0,0,2,2,5,28.996145682663375,24.407545178669533
13572,65,1926,0,0,2,3,0,22.78715636956134,18.51014311504647
13573,65,1926,0,0,2,3,1,25.76043703475844,21.313187706061814
13574,65,1926,0,0,2,3,2,26.065089418227945,21.60276614154365
13575,65,1926,0,0,2,3,3,26.284227445986783,21.811306299176888
13576,65,1926,0,0,2,3,4,26.547238890976903,22.061862523503876
13577,65,1926,0,0,2,3,5,28.58870319806343,24.01578243090203
13578,65,1926,0,0,2,4,0,22.635631983765414,18.36854108125781
13579,65,1926,0,0,2,4,1,25.603188523572268,21.16387780253339
13580,65,1926,0,0,2,4,2,25.90734529038994,21.452777074106283
13581,65,1926,0,0,2,4,3,26.1261359801655,21.66084002067373
13582,65,1926,0,0,2,4,4,26.38874038923223,21.910835687647264
13583,65,1926,0,0,2,4,5,28.427379912856452,23.860823527686673
13584,65,1926,0,0,2,5,0,22.712333900332304,18.440203695563884
13585,65,1926,0,0,2,5,1,25.682799415115323,21.23945597730496
13586,65,1926,0,0,2,5,2,25.987208073079312,21.52870029250231
13587,65,1926,0,0,2,5,3,26.206175295392537,21.73700568578718
13588,65,1926,0,0,2,5,4,26.46898658053617,21.987286147383752
13589,65,1926,0,0,2,5,5,28.509061873094296,23.939271822065955
13590,65,1926,0,1,0,1,0,25.122670074327754,20.70830380731634
13591,65,1926,0,1,0,1,1,28.173658373100036,23.617294983795905
13592,65,1926,0,1,0,1,2,28.48502143931244,23.916180715338395
13593,65,1926,0,1,0,1,3,28.70886063801858,24.13125754469958
13594,65,1926,0,1,0,1,4,28.977379265276234,24.38948873572763
13595,65,1926,0,1,0,1,5,31.056905563026657,26.397040703682787
13596,65,1926,0,1,0,2,0,25.824777613233042,21.37431133253873
13597,65,1926,0,1,0,2,1,28.895709352361468,24.31092219586422
13598,65,1926,0,1,0,2,2,29.208788722622305,24.61222447003568
13599,65,1926,0,1,0,2,3,29.43382921463171,24.828996970788864
13600,65,1926,0,1,0,2,4,29.703753419902498,25.089216954468217
13601,65,1926,0,1,0,2,5,31.792759895966956,27.11041476470576
13602,65,1926,0,1,0,3,0,25.428718748434797,20.998344372825507
13603,65,1926,0,1,0,3,1,28.488575697879494,23.919594494861617
13604,65,1926,0,1,0,3,2,28.800702420653774,24.219553461109832
13605,65,1926,0,1,0,3,3,29.025076279480547,24.435383551270316
13606,65,1926,0,1,0,3,4,29.29422074908153,24.69449850425027
13607,65,1926,0,1,0,3,5,31.377999625159415,26.708146664513386
13608,65,1926,0,1,0,4,0,25.272027260265713,20.849795353792437
13609,65,1926,0,1,0,4,1,28.327378156912253,23.76481226628739
13610,65,1926,0,1,0,4,2,28.639116945639422,24.064225647268877
13611,65,1926,0,1,0,4,3,28.863219220437397,24.279672838660183
13612,65,1926,0,1,0,4,4,29.132045825828957,24.538338598188982
13613,65,1926,0,1,0,4,5,31.21366976603985,26.54889334616857
13614,65,1926,0,1,0,5,0,25.351355055911565,20.924986974277807
13615,65,1926,0,1,0,5,1,28.408996200880043,23.843170788826793
13616,65,1926,0,1,0,5,2,28.720932180579105,24.142861395707516
13617,65,1926,0,1,0,5,3,28.945172510654057,24.358503155358164
13618,65,1926,0,1,0,5,4,29.214160707915877,24.617397182739644
13619,65,1926,0,1,0,5,5,31.29688155464577,26.629525372975873
13620,65,1926,0,1,1,1,0,26.647711117702414,22.157651647449686
13621,65,1926,0,1,1,1,1,29.74027892198216,25.124446865229448
13622,65,1926,0,1,1,1,2,30.055212522466185,25.428380106989287
13623,65,1926,0,1,1,1,3,30.281547702348863,25.64699533700769
13624,65,1926,0,1,1,1,4,30.552981799347318,25.90937134809283
13625,65,1926,0,1,1,1,5,32.65170111577091,27.94488268263646
13626,65,1926,0,1,1,2,0,27.36054226573482,22.838409565905977
13627,65,1926,0,1,1,2,1,30.470434302404854,25.82955574347556
13628,65,1926,0,1,1,2,2,30.786833730375214,26.135590698366983
13629,65,1926,0,1,1,2,3,31.014185418618332,26.355670784737057
13630,65,1926,0,1,1,2,4,31.28679487652135,26.6197504029094
13631,65,1926,0,1,1,2,5,33.39234025036359,28.66583606275004
13632,65,1926,0,1,1,3,0,26.95852769880532,22.454237838892865
13633,65,1926,0,1,1,3,1,30.058806877179958,25.43185066092546
13634,65,1926,0,1,1,3,2,30.374396380842157,25.736721208734167
13635,65,1926,0,1,1,3,3,30.601187607558412,25.95599093385861
13636,65,1926,0,1,1,3,4,30.873150712180756,26.21912980796235
13637,65,1926,0,1,1,3,5,32.975055571356194,28.259487591270037
13638,65,1926,0,1,1,4,0,26.799413544810097,22.302360362983226
13639,65,1926,0,1,1,4,1,29.89577581893346,25.274474385068682
13640,65,1926,0,1,1,4,2,30.211032681408568,25.578869041416265
13641,65,1926,0,1,1,4,3,30.437592813928855,25.797806657919153
13642,65,1926,0,1,1,4,4,30.709288125725596,26.0605587098779
13643,65,1926,0,1,1,4,5,32.80959961581764,28.098478042132495
13644,65,1926,0,1,1,5,0,26.879972646460093,22.379243003847527
13645,65,1926,0,1,1,5,1,29.978326055075033,25.35415122658445
13646,65,1926,0,1,1,5,2,30.293752163164935,25.65878786640739
13647,65,1926,0,1,1,5,3,30.52042992873283,25.877894409712273
13648,65,1926,0,1,1,5,4,30.792261631092632,26.14084329584041
13649,65,1926,0,1,1,5,5,32.8933899507724,28.180008672025263
13650,65,1926,0,1,2,1,0,24.938674789299636,20.53414031529748
13651,65,1926,0,1,2,1,1,27.984196548727766,23.435593352062583
13652,65,1926,0,1,2,1,2,28.295088645293742,23.73381871204774
13653,65,1926,0,1,2,1,3,28.518598035946173,23.948431966173153
13654,65,1926,0,1,2,1,4,28.786730490830887,24.206119129058635
13655,65,1926,0,1,2,1,5,30.863615724907717,26.209900643869506
13656,65,1926,0,1,2,2,0,25.639374129098044,21.19822694322548
13657,65,1926,0,1,2,2,1,28.70517695026458,24.127716673620323
13658,65,1926,0,1,2,2,2,29.017815298466324,24.4283964358767
13659,65,1926,0,1,2,2,3,29.242547241851014,24.64473228056863
13660,65,1926,0,1,2,2,4,29.51211065754917,24.904440376907907
13661,65,1926,0,1,2,2,5,31.598710258885884,26.92215318749861
13662,65,1926,0,1,2,3,0,25.24409747936651,20.823328666259552
13663,65,1926,0,1,2,3,1,28.298637610170537,23.737225058265647
13664,65,1926,0,1,2,3,2,28.610306582652292,24.036540335885697
13665,65,1926,0,1,2,3,3,28.834359975697662,24.251918671029035
13666,65,1926,0,1,2,3,4,29.10312936087665,24.510503642806892
13667,65,1926,0,1,2,3,5,31.184364239543672,26.520500856868367
13668,65,1926,0,1,2,4,0,25.087724090621002,20.675213038465895
13669,65,1926,0,1,2,4,1,28.137682019867313,23.58278232736619
13670,65,1926,0,1,2,4,2,28.448956328715948,23.881543519644158
13671,65,1926,0,1,2,4,3,28.672733375978485,24.09653292768935
13672,65,1926,0,1,2,4,4,28.941179235507843,24.35466153218407
13673,65,1926,0,1,2,4,5,31.020208713396986,26.361503398552006
13674,65,1926,0,1,2,5,0,25.16689022051822,20.750184485082592
13675,65,1926,0,1,2,5,1,28.21917708106253,23.660968346766627
13676,65,1926,0,1,2,5,2,28.530651997353992,23.96001107849579
13677,65,1926,0,1,2,5,3,28.754569515578627,24.175198112260908
13678,65,1926,0,1,2,5,4,29.023179836191957,24.433558620167247
13679,65,1926,0,1,2,5,5,31.103331547213124,26.44200506740279
13680,65,1926,1,0,0,1,0,18.2621775073302,14.34864471947317
13681,65,1926,1,0,0,1,1,21.01645369235044,16.864164552523302
13682,65,1926,1,0,0,1,2,21.302038504451705,17.128276237749724
13683,65,1926,1,0,0,1,3,21.507802500068426,17.318906598143748
13684,65,1926,1,0,0,1,4,21.755129362508946,17.548407820686062
13685,65,1926,1,0,0,1,5,23.68736873158552,19.354059969236527
13686,65,1926,1,0,0,2,0,18.888261271069627,14.914918449470616
13687,65,1926,1,0,0,2,1,21.679848945012086,17.478511478013402
13688,65,1926,1,0,0,2,2,21.96869599731721,17.746895291964925
13689,65,1926,1,0,0,2,3,22.176749597809994,17.940531918544853
13690,65,1926,1,0,0,2,4,22.426763197080778,18.173569385738055
13691,65,1926,1,0,0,2,5,24.377762568463776,20.004194029186266
13692,65,1926,1,0,0,3,0,18.534464003379824,14.594476125206
13693,65,1926,1,0,0,3,1,21.305302798336403,17.13129826166279
13694,65,1926,1,0,0,3,2,21.5923363339236,17.397303446039732
13695,65,1926,1,0,0,3,3,21.799117182480366,17.589266314976175
13696,65,1926,1,0,0,3,4,22.047637342578977,17.82033503245825
13697,65,1926,1,0,0,3,5,23.98821115559761,19.63705944334614
13698,65,1926,1,0,0,4,0,18.39493547549047,14.468416869214634
13699,65,1926,1,0,0,4,1,21.157353226369413,16.994400901365434
13700,65,1926,1,0,0,4,2,21.443650297849103,17.25944279546429
13701,65,1926,1,0,0,4,3,21.649914238117663,17.450727782459197
13702,65,1926,1,0,0,4,4,21.897827809742846,17.680999088710095
13703,65,1926,1,0,0,4,5,23.834165432477892,19.4920913935102
13704,65,1926,1,0,0,5,0,18.465542308118753,14.532185038076355
13705,65,1926,1,0,0,5,1,21.232238638505443,17.063673819540494
13706,65,1926,1,0,0,5,2,21.518909925311565,17.329204996238367
13707,65,1926,1,0,0,5,3,21.725436522590396,17.520834302118786
13708,65,1926,1,0,0,5,4,21.97365832413107,17.75151064400572
13709,65,1926,1,0,0,5,5,23.912148628986195,19.56546385302027
13710,65,1926,1,0,1,1,0,19.62828092342021,15.588682432291193
13711,65,1926,1,0,1,1,1,22.460632738682605,18.205167938807577
13712,65,1926,1,0,1,1,2,22.753038026522603,18.478247397529678
13713,65,1926,1,0,1,1,3,22.963588339716893,18.675187613392414
13714,65,1926,1,0,1,1,4,23.216531019809683,18.912110272906805
13715,65,1926,1,0,1,1,5,25.187960689200274,20.770143391080442
13716,65,1926,1,0,1,2,0,20.274299425945184,16.18047626004392
13717,65,1926,1,0,1,2,1,23.139556897669078,18.83997357676402
13718,65,1926,1,0,1,2,2,23.434829648896198,19.116866705755932
13719,65,1926,1,0,1,2,3,23.64739146746046,19.316489370909224
13720,65,1926,1,0,1,2,4,23.902693448400438,19.556566030890465
13721,65,1926,1,0,1,2,5,25.89056168664831,21.43682488509929
13722,65,1926,1,0,1,3,0,19.909414968876845,15.845821611649184
13723,65,1926,1,0,1,3,1,22.756379077288,18.481370501206555
13724,65,1926,1,0,1,3,2,23.05005825801092,18.75614081730685
13725,65,1926,1,0,1,3,3,23.26150225573332,18.95427041851319
13726,65,1926,1,0,1,3,4,23.51549320300212,19.19259162928248
13727,65,1926,1,0,1,3,5,25.494228726069696,21.06048297618568
13728,65,1926,1,0,1,4,0,19.76538772388167,15.714009101352934
13729,65,1926,1,0,1,4,1,22.604923470823977,18.33985970322437
13730,65,1926,1,0,1,4,2,22.89795515855106,18.61376992621828
13731,65,1926,1,0,1,4,3,23.108944926581522,18.811294533887292
13732,65,1926,1,0,1,4,4,23.3624030871757,19.048904372530128
13733,65,1926,1,0,1,4,5,25.337425768033416,20.911781893623512
13734,65,1926,1,0,1,5,0,19.83828019622661,15.78069935307645
13735,65,1926,1,0,1,5,1,22.681590436536688,18.411475973584793
13736,65,1926,1,0,1,5,2,22.974951156015255,18.68582309038005
13737,65,1926,1,0,1,5,3,23.186171749559126,18.883655014976807
13738,65,1926,1,0,1,5,4,23.43990065906162,19.121626211554137
13739,65,1926,1,0,1,5,5,25.416810215672882,20.98705076681015
13740,65,1926,1,0,2,1,0,18.098958075021102,14.20162273085476
13741,65,1926,1,0,2,1,1,20.843048081122255,16.704069525085867
13742,65,1926,1,0,2,1,2,21.127741436619477,16.967018898605048
13743,65,1926,1,0,2,1,3,21.33287967238797,17.156831259950955
13744,65,1926,1,0,2,1,4,21.579472138312724,17.38537017511949
13745,65,1926,1,0,2,1,5,23.50658041480131,19.184222809815388
13746,65,1926,1,0,2,2,0,18.722444022382774,14.76459341221163
13747,65,1926,1,0,2,2,1,21.504413233155297,17.31576435408398
13748,65,1926,1,0,2,2,2,21.79241979482425,17.583044592682292
13749,65,1926,1,0,2,2,3,21.999883547927134,17.77590469435759
13750,65,1926,1,0,2,2,4,22.2492050467293,18.00802880291868
13751,65,1926,1,0,2,2,5,24.19537365579473,19.832205644951273
13752,65,1926,1,0,2,3,0,18.37009185546648,14.445990632276384
13753,65,1926,1,0,2,3,1,21.130995696507426,16.970027819913806
13754,65,1926,1,0,2,3,2,21.41716034219531,17.23489666130994
13755,65,1926,1,0,2,3,3,21.62333133283605,17.426059865720905
13756,65,1926,1,0,2,3,4,21.871135825608487,17.656187912547345
13757,65,1926,1,0,2,3,5,23.806711581946264,19.46626825792407
13758,65,1926,1,0,2,4,0,18.231149503441305,14.320675998552769
13759,65,1926,1,0,2,4,1,20.983504411258846,16.83372844430338
13760,65,1926,1,0,2,4,2,21.26892110792278,17.097620772162834
13761,65,1926,1,0,2,4,3,21.474567097444957,17.28809675829281
13762,65,1926,1,0,2,4,4,21.721755470166627,17.517416375527603
13763,65,1926,1,0,2,4,5,23.65302734042033,19.321785448262425
13764,65,1926,1,0,2,5,0,18.30145853468818,14.384065975849738
13765,65,1926,1,0,2,5,1,21.05815695950615,16.902697631572824
13766,65,1926,1,0,2,5,2,21.343953703867346,17.167085955303914
13767,65,1926,1,0,2,5,3,21.54986646020747,17.357911000142497
13768,65,1926,1,0,2,5,4,21.797367903321625,17.58764124663628
13769,65,1926,1,0,2,5,5,23.73082683630066,19.394911412374796
13770,65,1926,1,1,0,1,0,20.533738065873738,16.419027039095116
13771,65,1926,1,1,0,1,1,23.411559543002912,19.095027827134754
13772,65,1926,1,1,0,1,2,23.707925953314653,19.373382909671903
13773,65,1926,1,1,0,1,3,23.921254840740517,19.57403371335266
13774,65,1926,1,1,0,1,4,24.17745638421145,19.81531906566648
13775,65,1926,1,1,0,1,5,26.171588063377765,21.704089050895128
13776,65,1926,1,1,0,2,0,21.19138644572419,17.025878722503606
13777,65,1926,1,1,0,2,1,24.09949954815481,19.741865561061857
13778,65,1926,1,1,0,2,2,24.3984999222249,20.023759326537213
13779,65,1926,1,1,0,2,3,24.61367591506011,20.226898336451242
13780,65,1926,1,1,0,2,4,24.872043286787086,20.471108393078797
13781,65,1926,1,1,0,2,5,26.88124497391349,22.380457473243062
13782,65,1926,1,1,0,3,0,20.82003530837285,16.682838936005375
13783,65,1926,1,1,0,3,1,23.711311571006906,19.376565463957974
13784,65,1926,1,1,0,3,2,24.008848424665235,19.656489867228654
13785,65,1926,1,1,0,3,3,24.222998155855343,19.8582442062213
13786,65,1926,1,1,0,3,4,24.480162238969594,20.100826766360342
13787,65,1926,1,1,0,3,5,26.48099313828988,21.998727062236377
13788,65,1926,1,1,0,4,0,20.673383036451888,16.547631544533786
13789,65,1926,1,1,0,4,1,23.557820021719486,19.2323409427204
13790,65,1926,1,1,0,4,2,23.854762019545518,19.511467149334056
13791,65,1926,1,1,0,4,3,24.068494582803552,19.712660216712855
13792,65,1926,1,1,0,4,4,24.32516949680972,19.95458301713499
13793,65,1926,1,1,0,4,5,26.32259616145657,21.847840178825276
