,AC,coh,dis,sex,imm,mrt,p,pp,ex60,ex65
395,61,1930,0,1,1,2,99,99,23.471985434150273,19.202946397855428
396,61,1930,1,0,0,0,99,99,20.631365159116132,16.56550707395702
397,61,1930,1,0,0,1,99,99,22.752341638381562,18.530191930124047
398,61,1930,1,0,0,2,99,99,21.063783792448504,16.96368653120181
399,61,1930,1,0,1,0,99,99,22.700156653251707,18.48152004425178
400,61,1930,1,0,1,1,99,99,24.89158116297398,20.538009610678973
401,61,1930,1,0,1,2,99,99,23.148222867612624,18.8999247134159
402,61,1930,1,1,0,0,99,99,16.73985316185992,13.051514707246461
403,61,1930,1,1,0,1,99,99,18.676788991736167,14.78331298874646
404,61,1930,1,1,0,2,99,99,17.13153947819173,13.398475596830089
405,61,1930,1,1,1,0,99,99,18.62868748929726,14.739854599822676
406,61,1930,1,1,1,1,99,99,20.66503806075978,16.596466808013023
407,61,1930,1,1,1,2,99,99,19.042353666440015,15.11426237793256
408,61,1935,0,0,0,0,99,99,25.691434242217625,21.294496755923007
409,61,1935,0,0,0,1,99,99,27.961900160396947,23.45658271925561
410,61,1935,0,0,0,2,99,99,26.157105343335505,21.736228320670033
411,61,1935,0,0,1,0,99,99,27.90642031590015,23.40351292350111
412,61,1935,0,0,1,1,99,99,30.222098288067276,25.627549727621137
413,61,1935,0,0,1,2,99,99,28.38220928109286,23.85899310199775
414,61,1935,0,1,0,0,99,99,21.41582433366889,17.288791952815416
415,61,1935,0,1,0,1,99,99,23.56530418899966,19.290391858733088
416,61,1935,0,1,0,2,99,99,21.854569580626443,17.69509926159246
417,61,1935,0,1,1,0,99,99,23.51248918341162,19.240895222362074
418,61,1935,0,1,1,1,99,99,25.727752278235158,21.328913949102716
419,61,1935,0,1,1,2,99,99,23.965859106168043,19.666256588675797
420,61,1935,1,0,0,0,99,99,21.102724115768886,16.999606682483353
421,61,1935,1,0,0,1,99,99,23.2411075519872,18.986800641952044
422,61,1935,1,0,0,2,99,99,21.539005716645686,17.402741459053843
423,61,1935,1,0,1,0,99,99,23.188537725003147,18.93762576287235
424,61,1935,1,0,1,1,99,99,25.394526964285227,21.01334830334149
425,61,1935,1,0,1,2,99,99,23.63984379425046,19.36027330422808
426,61,1935,1,1,0,0,99,99,17.166897986585486,13.429884163102189
427,61,1935,1,1,0,1,99,99,19.128291058324102,15.192230982877648
428,61,1935,1,1,0,2,99,99,17.563987268192907,13.783564824356759
429,61,1935,1,1,1,0,99,99,19.07964556746712,15.148088535795527
430,61,1935,1,1,1,1,99,99,21.1367041260081,17.03095960932151
431,61,1935,1,1,1,2,99,99,19.497896495940218,15.52827014198476
432,61,1940,0,0,0,0,99,99,25.808038579794825,21.405018643985724
433,61,1940,0,0,0,1,99,99,28.08113903200192,23.570679609969844
434,61,1940,0,0,0,2,99,99,26.274297489894344,21.847541471270915
435,61,1940,0,0,1,0,99,99,28.02560136562358,23.51753052239206
436,61,1940,0,0,1,1,99,99,30.343431007006007,25.7445542030451
437,61,1940,0,0,1,2,99,99,28.501876315230536,23.973678431901703
438,61,1940,0,1,0,0,99,99,21.525576633154536,17.39031404378012
439,61,1940,0,1,0,1,99,99,23.678861383500873,19.396864276954965
440,61,1940,0,1,0,2,99,99,21.96516685523704,17.797711747737857
441,61,1940,0,1,1,0,99,99,23.625962334640867,19.347257105953677
442,61,1940,0,1,1,1,99,99,25.844403409727633,21.439498700244254
443,61,1940,0,1,1,2,99,99,24.08003967224044,19.773550711352463
444,61,1940,1,0,0,0,99,99,21.21184977490572,17.100323113607068
445,61,1940,1,0,0,1,99,99,23.354141878524196,19.092586313318076
446,61,1940,1,0,0,2,99,99,21.648999083780584,17.504574153983867
447,61,1940,1,0,1,0,99,99,23.301485675143947,19.043298197579336
448,61,1940,1,0,1,1,99,99,25.51074255910076,21.12334878758977
449,61,1940,1,0,1,2,99,99,23.75351885988139,19.466900846095363
450,61,1940,1,1,0,0,99,99,17.266060105628462,13.518043815922068
451,61,1940,1,1,0,1,99,99,19.232954113169153,15.287273492753119
452,61,1940,1,1,0,2,99,99,17.664364987201868,13.873238197586149
453,61,1940,1,1,1,0,99,99,19.184186317360073,15.242976899163997
454,61,1940,1,1,1,1,99,99,21.24589877429686,17.131764618002897
455,61,1940,1,1,1,2,99,99,19.603467957950986,15.624459582814149
456,61,1945,0,0,0,0,99,99,26.007129899008618,21.593861159810263
457,61,1945,0,0,0,1,99,99,28.284660006574928,23.7655419175117
458,61,1945,0,0,0,2,99,99,26.474377328126998,22.037716641495063
459,61,1945,0,0,1,0,99,99,28.22902516166061,23.712259369201274
460,61,1945,0,0,1,1,99,99,30.550459435793837,25.944298296860364
461,61,1945,0,0,1,2,99,99,28.706116697342857,24.16953096860963
462,61,1945,0,1,0,0,99,99,21.71313910951539,17.563991180174394
463,61,1945,0,1,0,1,99,99,23.87282699011177,19.578884688788886
464,61,1945,0,1,0,2,99,99,22.154151553307713,17.973226896986013
465,61,1945,0,1,1,0,99,99,23.819786539295773,19.52909126041801
466,61,1945,0,1,1,1,99,99,26.04357342543523,21.628447095686504
467,61,1945,0,1,1,2,99,99,24.27505404753893,19.95695568091481
468,61,1945,1,0,0,0,99,99,21.398357436837376,17.27264212121613
469,61,1945,1,0,0,1,99,99,23.54722774061711,19.27344948492637
470,61,1945,1,0,0,2,99,99,21.83696732699236,17.678774869355166
471,61,1945,1,0,1,0,99,99,23.49442620021575,19.223970546542603
472,61,1945,1,0,1,1,99,99,25.709180082292853,21.311313076681973
473,61,1945,1,0,1,2,99,99,23.94768278091992,19.64918264709517
474,61,1945,1,1,0,0,99,99,17.435788292214685,13.669192465999727
475,61,1945,1,1,0,1,99,99,19.41194807081964,15.45002653842286
476,61,1945,1,1,0,2,99,99,17.836141053800613,14.026938772678447
477,61,1945,1,1,1,0,99,99,19.362974306987883,15.40547004420513
478,61,1945,1,1,1,1,99,99,21.432522568057223,17.304232946840045
479,61,1945,1,1,1,2,99,99,19.783991653691235,15.78914641265431
480,61,1950,0,0,0,0,99,99,26.261733983991746,21.835605460529244
481,61,1950,0,0,0,1,99,99,28.54480514716322,24.014832296557774
482,61,1950,0,0,0,2,99,99,26.730218341193723,22.28113204547055
483,61,1950,0,0,1,0,99,99,28.48904884040066,23.96138257239721
484,61,1950,0,0,1,1,99,99,30.814962613874854,26.199676814424276
485,61,1950,0,0,1,2,99,99,28.967160569440228,24.42006124562112
486,61,1950,0,1,0,0,99,99,21.953306924691763,17.786704433348987
487,61,1950,0,1,0,1,99,99,24.12101493713888,19.812070811014852
488,61,1950,0,1,0,2,99,99,22.39610118198794,18.198247795387434
489,61,1950,0,1,1,0,99,99,24.067797432518667,19.762043652779013
490,61,1950,0,1,1,1,99,99,26.29827598832855,21.870324174432046
491,61,1950,0,1,1,2,99,99,24.524555105309286,20.191879136827207
492,61,1950,1,0,0,0,99,99,21.637203590635842,17.493650084604123
493,61,1950,1,0,0,1,99,99,23.794314088325162,19.505183357318554
494,61,1950,1,0,0,2,99,99,22.07764352622378,17.90214550548534
495,61,1950,1,0,1,0,99,99,23.74133054970919,19.455464937940707
496,61,1950,1,0,1,1,99,99,25.96296599396197,21.551955982892693
497,61,1950,1,0,1,2,99,99,24.196119039061593,19.882696774200898
498,61,1950,1,1,0,0,99,99,17.653595654495607,13.863612254049478
499,61,1950,1,1,0,1,99,99,19.6413763325789,15.65902090878919
500,61,1950,1,1,0,2,99,99,18.056517403246232,14.224563391621164
501,61,1950,1,1,1,0,99,99,19.592144325506702,15.61413797789303
502,61,1950,1,1,1,1,99,99,21.671514238845926,17.525428406110994
503,61,1950,1,1,1,2,99,99,20.015337782178253,16.000569593697147
504,62,1926,0,0,0,0,99,99,24.54655235805744,20.21260578392349
505,62,1926,0,0,0,1,99,99,26.789492405987584,22.33756509504697
506,62,1926,0,0,0,2,99,99,25.006086157196652,20.646126430189355
507,62,1926,0,0,1,0,99,99,26.734617370874904,22.28531974413261
508,62,1926,0,0,1,1,99,99,29.02762151377475,24.478119777291315
509,62,1926,0,0,1,2,99,99,27.205320628695585,22.733854229672282
510,62,1926,0,1,0,0,99,99,20.342337463273793,16.300102233857743
511,62,1926,0,1,0,1,99,99,22.452203423540777,18.250474519727085
512,62,1926,0,1,0,2,99,99,20.772291525304293,16.695131792648187
513,62,1926,0,1,1,0,99,99,22.400264217773106,18.20212261118006
514,62,1926,0,1,1,1,99,99,24.582381902040936,20.24637077005091
515,62,1926,0,1,1,2,99,99,22.84626108077906,18.617827935857566
516,62,1926,1,0,0,0,99,99,20.035754765446573,16.019248069496328
517,62,1926,1,0,0,1,99,99,22.133454878382217,17.95399470012579
518,62,1926,1,0,0,2,99,99,20.46301109582538,16.410839505029983
519,62,1926,1,0,1,0,99,99,22.08178492053401,17.905992241219227
520,62,1926,1,0,1,1,99,99,24.253702708244905,19.936866125172486
521,62,1926,1,0,1,2,99,99,22.52551464980718,18.318749381217007
522,62,1926,1,1,0,0,99,99,16.20335901338517,12.579338432620556
523,62,1926,1,1,0,1,99,99,18.107689431280313,14.27052126307796
524,62,1926,1,1,0,2,99,99,16.58784572673102,12.917360058498177
525,62,1926,1,1,1,0,99,99,18.060313671756383,14.227971959133933
526,62,1926,1,1,1,1,99,99,20.069017322927664,16.04968510317082
527,62,1926,1,1,1,2,99,99,18.467862448174948,14.594706718171693
528,62,1930,0,0,0,0,99,99,25.019669241852085,20.658955790607834
529,62,1930,0,0,0,1,99,99,27.2743596012522,22.799714531412867
530,62,1930,0,0,0,2,99,99,25.48182205550337,21.095969269364527
531,62,1930,0,0,1,0,99,99,27.219226258920195,22.747118142197287
532,62,1930,0,0,1,1,99,99,29.521939455850152,24.953246571422554
533,62,1930,0,0,1,2,99,99,27.692101903489647,23.19861046763718
534,62,1930,0,1,0,0,99,99,20.785019557760375,16.706845972567592
535,62,1930,0,1,0,1,99,99,22.911765569880377,18.67897967341376
536,62,1930,0,1,0,2,99,99,21.218718337819816,17.106665054872924
537,62,1930,0,1,1,0,99,99,22.859452998416486,18.630141301817407
538,62,1930,0,1,1,1,99,99,25.0557072253648,20.692998191737583
539,62,1930,0,1,1,2,99,99,23.308593366079272,19.04995037558861
540,62,1930,1,0,0,0,99,99,20.475661093226172,16.422454024200466
541,62,1930,1,0,0,1,99,99,22.590694562655806,18.379477955802184
542,62,1930,1,0,0,2,99,99,20.906761325781552,16.81894738395964
543,62,1930,1,0,1,0,99,99,22.538641031208144,18.3309773272263
544,62,1930,1,0,1,1,99,99,24.725088321131572,20.380915683002215
545,62,1930,1,0,1,2,99,99,22.98560048550342,18.7479372851085
546,62,1930,1,1,0,0,99,99,16.59925769984265,12.927421803718229
547,62,1930,1,1,0,1,99,99,18.52785819091206,14.648826343356543
548,62,1930,1,1,0,2,99,99,16.98910314896844,13.272095719375033
549,62,1930,1,1,1,0,99,99,18.47994216506921,14.60560064653899
550,62,1930,1,1,1,1,99,99,20.509229190422687,16.45327997735888
551,62,1930,1,1,1,2,99,99,18.892045017076427,14.978044387595753
552,62,1935,0,0,0,0,99,99,25.52337342631268,21.135307810055945
553,62,1935,0,0,0,1,99,99,27.789989159414418,23.29217612104558
554,62,1935,0,0,0,2,99,99,25.9881856228235,21.575884749935
555,62,1935,0,0,1,0,99,99,27.734593844499475,23.239222087449104
556,62,1935,0,0,1,1,99,99,30.04711879678161,25.458890269042538
557,62,1935,0,0,1,2,99,99,28.209672237846963,23.693727281439823
558,62,1935,0,1,0,0,99,99,21.25777114866377,17.142729613576144
559,62,1935,0,1,0,1,99,99,23.401694798161056,19.13711046308512
560,62,1935,0,1,0,2,99,99,21.69528268635022,17.547447000411125
561,62,1935,0,1,1,0,99,99,23.349002544013178,19.087775048067435
562,62,1935,0,1,1,1,99,99,25.55962308971043,21.169633276083065
563,62,1935,0,1,1,2,99,99,23.801339197239766,19.511776639451437
564,62,1935,1,0,0,0,99,99,20.945585794021657,16.854719030191493
565,62,1935,1,0,0,1,99,99,23.07826182937476,18.834520883385878
566,62,1935,1,0,0,2,99,99,21.380600570332582,17.256226233063423
567,62,1935,1,0,1,0,99,99,23.025818153965577,18.785511157306995
568,62,1935,1,0,1,1,99,99,25.22703414055762,20.85492014293368
569,62,1935,1,0,1,2,99,99,23.476062241856603,19.20676564891502
570,62,1935,1,1,0,0,99,99,17.024299685065458,13.303302904439656
571,62,1935,1,1,0,1,99,99,18.9776664514939,15.05561525677049
572,62,1935,1,1,0,2,99,99,17.41961555797307,13.654776548612391
573,62,1935,1,1,1,0,99,99,18.929199446276836,15.011697526391563
574,62,1935,1,1,1,1,99,99,20.97946508625524,16.885942809328675
575,62,1935,1,1,1,2,99,99,19.345946153379842,15.389982399630888
576,62,1940,0,0,0,0,99,99,25.639759085950196,21.245536212602175
577,62,1940,0,0,0,1,99,99,27.909047861574503,23.406026075455458
578,62,1940,0,0,0,2,99,99,26.10516757170943,21.68691454727179
579,62,1940,0,0,1,0,99,99,27.85359385769981,23.35299168736583
580,62,1940,0,0,1,1,99,99,30.168308830985623,25.575693210781857
581,62,1940,0,0,1,2,99,99,28.32916561461657,23.808173666683555
582,62,1940,0,1,0,0,99,99,21.36720964251247,17.24384794116688
583,62,1940,0,1,0,1,99,99,23.514990215250247,19.243238779367676
584,62,1940,0,1,0,2,99,99,21.805577554123875,17.649668700929467
585,62,1940,0,1,1,0,99,99,23.462212748237487,19.193791473953308
586,62,1940,0,1,1,1,99,99,25.676056216303827,21.27992534355746
587,62,1940,0,1,1,2,99,99,23.91526669192214,19.61873677863787
588,62,1940,1,0,0,0,99,99,21.054389247728636,16.955022156528088
589,62,1940,1,0,0,1,99,99,23.19102711777131,18.93995404929709
590,62,1940,1,0,0,2,99,99,21.490283375279247,17.35765885349127
591,62,1940,1,0,1,0,99,99,23.138495870106198,18.890829705366567
592,62,1940,1,0,1,1,99,99,25.34302547984153,20.96462051138436
593,62,1940,1,0,1,2,99,99,23.58947717208887,19.31305099362448
594,62,1940,1,1,0,0,99,99,17.12301115932359,13.390902109595054
595,62,1940,1,1,0,1,99,99,19.081948679947825,15.150177997441338
596,62,1940,1,1,0,2,99,99,17.519557857110154,13.743907362402972
597,62,1940,1,1,1,0,99,99,19.033357790495685,15.106104323980466
598,62,1940,1,1,1,1,99,99,21.088338451689154,16.986335560434725
599,62,1940,1,1,1,2,99,99,19.45114856187669,15.48570544342103
600,62,1945,0,0,0,0,99,99,25.83848263247212,21.433884402933852
601,62,1945,0,0,0,1,99,99,28.112266019695276,23.600472733663416
602,62,1945,0,0,0,2,99,99,26.304893929998208,21.876612505522004
603,62,1945,0,0,1,0,99,99,28.05671336729103,23.547303081338068
604,62,1945,0,0,1,1,99,99,30.375099889703733,25.775100604600667
605,62,1945,0,0,1,2,99,99,28.533114260046872,24.00362415658547
606,62,1945,0,1,0,0,99,99,21.55424390321998,17.416844447288906
607,62,1945,0,1,0,1,99,99,23.708515379034967,19.42467935273831
608,62,1945,0,1,0,2,99,99,21.994053270538323,17.82452514122441
609,62,1945,0,1,1,0,99,99,23.65559453746757,19.375043499292094
610,62,1945,0,1,1,1,99,99,25.87485959379022,21.46838076795515
611,62,1945,0,1,1,2,99,99,24.109855306712536,19.80157900534356
612,62,1945,1,0,0,0,99,99,21.24035451909798,17.12664441895877
613,62,1945,1,0,0,1,99,99,23.383660290846905,19.12022318407652
614,62,1945,1,0,0,2,99,99,21.677728875967393,17.53118516936645
615,62,1945,1,0,1,0,99,99,23.33098168907961,19.070905683874436
616,62,1945,1,0,1,1,99,99,25.541085828173916,21.152079274843008
617,62,1945,1,0,1,2,99,99,23.783203419617468,19.494756174413848
618,62,1945,1,1,0,0,99,99,17.291980124456664,13.541105977680207
619,62,1945,1,1,0,1,99,99,19.26030129886057,15.312122121613275
620,62,1945,1,1,0,2,99,99,17.69060040543837,13.896693236025666
621,62,1945,1,1,1,0,99,99,19.211501775202446,15.267785517865057
622,62,1945,1,1,1,1,99,99,21.274421411808557,17.15810891267613
623,62,1945,1,1,1,2,99,99,19.63105079404658,15.64960590746001
624,62,1950,0,0,0,0,99,99,26.09262648754339,21.675008776672467
625,62,1950,0,0,0,1,99,99,28.37203264074822,23.849242422866276
626,62,1950,0,0,0,2,99,99,26.560292652676615,22.119429528982284
627,62,1950,0,0,1,0,99,99,28.316356658140556,23.795903300652895
628,62,1950,0,0,1,1,99,99,30.639311682809677,26.03006280706211
629,62,1950,0,0,1,2,99,99,28.79379378494691,24.25365113602889
630,62,1950,0,1,0,0,99,99,21.793749890448524,17.638703103887316
631,62,1950,0,1,0,1,99,99,23.956151824949583,19.65713783802702
632,62,1950,0,1,0,2,99,99,22.235365254659403,18.048719050606703
633,62,1950,0,1,1,0,99,99,23.903051451092903,19.60726536906016
634,62,1950,0,1,1,1,99,99,26.129103350922776,21.709639625228924
635,62,1950,0,1,1,2,99,99,24.358823309307862,20.035796359950083
636,62,1950,1,0,0,0,99,99,21.478521019908147,17.34677749375509
637,62,1950,1,0,0,1,99,99,23.63017974973838,19.351211533002324
638,62,1950,1,0,0,2,99,99,21.917750129177506,17.753709055494678
639,62,1950,1,0,1,0,99,99,23.57731661503586,19.30165161197149
640,62,1950,1,0,1,1,99,99,25.79439970562164,21.392088149693574
641,62,1950,1,0,1,2,99,99,24.031091656077667,19.72754671874294
642,62,1950,1,1,0,0,99,99,17.508834997667794,13.73433934147313
643,62,1950,1,1,0,1,99,99,19.488925435818707,15.520100479535197
644,62,1950,1,1,0,2,99,99,17.91005662139358,14.093169099381399
645,62,1950,1,1,1,0,99,99,19.439864313990338,15.475433631747299
646,62,1950,1,1,1,1,99,99,21.512735387544826,17.378431710218027
647,62,1950,1,1,1,2,99,99,19.861617806180114,15.860041430257393
648,63,1926,0,0,0,0,99,99,24.697613854645468,20.355004900563287
649,63,1926,0,0,0,1,99,99,26.944365220031603,22.48508105330802
650,63,1926,0,0,0,2,99,99,25.15799701216171,20.789656530423684
651,63,1926,0,0,1,0,99,99,26.88940638270922,22.432721986073545
652,63,1926,0,0,1,1,99,99,29.185562840960603,24.629842514409283
653,63,1926,0,0,1,2,99,99,27.360814458107182,22.882214693071226
654,63,1926,0,1,0,0,99,99,20.48353391146848,16.42968298941188
655,63,1926,0,1,0,1,99,99,22.59887023856063,18.387097036378183
656,63,1926,0,1,0,2,99,99,20.914701324383117,16.826262204928803
657,63,1926,0,1,1,0,99,99,22.546810007434964,18.338587686159894
658,63,1926,0,1,1,1,99,99,24.733510993640866,20.38885970989095
659,63,1926,0,1,1,2,99,99,22.993825870098068,18.755621220373996
660,63,1926,1,0,0,0,99,99,20.176051890356344,16.147684216295914
661,63,1926,1,0,0,1,99,99,22.27936889579546,18.08963921637339
662,63,1926,1,0,0,2,99,99,20.604553626217474,16.540861622048745
663,63,1926,1,0,1,0,99,99,22.22757461213291,18.04147553626287
664,63,1926,1,0,1,1,99,99,24.404202788459614,20.0785204142742
665,63,1926,1,0,1,2,99,99,22.67235121939509,18.455592869596085
666,63,1926,1,1,0,0,99,99,16.3294046978784,12.689939559715443
667,63,1926,1,1,0,1,99,99,18.24159335103418,14.390901494640548
668,63,1926,1,1,0,2,99,99,16.71562625832771,13.030114154722204
669,63,1926,1,1,1,0,99,99,18.194042628740892,14.34813336124846
670,63,1926,1,1,1,1,99,99,20.209413437043363,16.17824707868549
671,63,1926,1,1,1,2,99,99,18.603066276355342,14.716715091921278
672,63,1930,0,0,0,0,99,99,25.17160463118721,20.802518635989212
673,63,1930,0,0,0,1,99,99,27.429954182307377,22.94821230987101
674,63,1930,0,0,0,2,99,99,25.634573305092726,21.240623502550736
675,63,1930,0,0,1,0,99,99,27.374740434593683,22.895506328702798
676,63,1930,0,0,1,1,99,99,29.680470076608785,25.10578918002242
677,63,1930,0,0,1,2,99,99,27.848292219434125,23.347921964004755
678,63,1930,0,1,0,0,99,99,20.927464451899432,16.838021303043924
679,63,1930,0,1,0,1,99,99,23.05947623321915,18.816963586686626
680,63,1930,0,1,0,2,99,99,21.36233180413841,17.239339262714235
681,63,1930,0,1,1,0,99,99,23.007047241874098,18.767973067063824
682,63,1930,0,1,1,1,99,99,25.207707552028964,20.836647727493887
683,63,1930,0,1,1,2,99,99,23.45716771198341,19.189065550386278
684,63,1930,1,0,0,0,99,99,20.617239649390285,16.552522114265173
685,63,1930,1,0,0,1,99,99,22.73768101400651,18.516516682430918
686,63,1930,1,0,0,2,99,99,21.04953956277161,16.95054963704381
687,63,1930,1,0,1,0,99,99,22.685507863812756,18.467860226418203
688,63,1930,1,0,1,1,99,99,24.876484314117665,20.52375960240546
689,63,1930,1,0,1,2,99,99,23.133474437170094,18.8861347329486
690,63,1930,1,1,0,0,99,99,16.727088473694682,13.040238277449356
691,63,1930,1,1,0,1,99,99,18.663273480581896,14.771099983325175
692,63,1930,1,1,0,2,99,99,17.118608960003318,13.386993104762801
693,63,1930,1,1,1,0,99,99,18.615188683746208,14.727662563409387
694,63,1930,1,1,1,1,99,99,20.65090311336479,16.58346979317426
695,63,1930,1,1,1,2,99,99,19.028714056972937,15.101893352144055
696,63,1935,0,0,0,0,99,99,25.676196262105524,21.280058038934538
697,63,1935,0,0,0,1,99,99,27.946315680289196,23.441674098920743
698,63,1935,0,0,0,2,99,99,26.14179005902101,21.721685607832537
699,63,1935,0,0,1,0,99,99,27.89084344184903,23.388614727009518
700,63,1935,0,0,1,1,99,99,30.20623804590829,25.612258521759617
701,63,1935,0,0,1,2,99,99,28.36656847417096,23.844007118611984
702,63,1935,0,1,0,0,99,99,21.401487293140253,17.27553582853315
703,63,1935,0,1,0,1,99,99,23.55046690254806,19.27648530170003
704,63,1935,0,1,0,2,99,99,21.840121455465052,17.681699876646004
